gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
NUFIP2	8	6	1.11766	1.29522	0.947865	1.06943	1.05432	1.21507	0.912487	1.1937	1.11614	1
CDC16	10	10	1.21165	1.26418	1.09322	0.93423	1.07957	1.10101	0.887831	1.15995	1.00484	1
SRPK2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
QIL1	1	1	0.698969	1.00705	0.683866	1.06762	0.928912	0.925672	0.640853	0.804792	1.04831	1
OLA1	6	4	2.46449	1.91247	0.891301	1.11025	0.768863	1.24504	1.25801	1.41178	1.2626	1
OXR1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CRK	7	6	1.5553	1.3858	1.12821	1.21265	1.20906	1.39458	1.10544	1.34706	1.40263	1
NDUFA7	7	5	1.54518	1.4229	1.48635	1.85434	1.54131	1.48843	1.11873	1.39095	1.43935	1
GALE	13	7	1.31412	1.3368	1.1544	1.32744	1.1132	1.32089	1.03504	1.23391	1.22278	1
TSEN15	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMC4	43	17	0.871436	1.0707	0.524058	0.722456	0.859451	1.01332	0.696083	0.876143	0.768992	1
COPA	7	7	2.06746	1.54949	1.14468	1.53479	1.20407	1.30955	1.69814	1.32558	1.42133	1
VTI1B	1	1	1.26246	1.3033	1.0362	1.1313	1.02347	1.21715	0.860091	1.21898	1.17486	1
PDXP	5	3	1.17207	1.17823	1.14152	1.00235	0.933396	0.981364	0.829012	1.01952	0.958624	1
CMBL	45	15	1.63035	1.43553	1.23419	1.38456	1.18243	1.35512	1.08846	1.27345	1.18623	1
PSEN1	1	1	0.973363	1.14691	0.994621	1.08565	1.05578	1.1587	0.888225	1.2236	1.38268	1
RSU1	17	10	1.11445	1.26033	1.0012	1.20643	1.0717	1.18783	0.811566	1.05242	0.913437	1
ENO3	14	7	1.36309	1.30469	1.10564	1.23411	1.12499	1.17546	0.935875	1.15113	1.18364	1
LSM14A	6	4	1.35194	1.22945	1.08369	1.98809	1.57312	1.24439	1.00321	1.12179	1.14885	1
HMGB3	12	7	1.21193	1.2028	1.15861	1.20955	1.22861	1.34097	1.12016	1.27737	1.21414	1
DDI2	12	9	1.20832	1.18156	1.04992	1.18264	1.07907	1.28963	1.0236	1.16178	1.16889	1
PTGES3	10	5	1.33658	1.18868	1.02277	1.15693	1.13256	1.39793	1.04764	1.07251	1.14847	1
PPA1	58	15	1.19833	1.26143	0.928657	1.14833	1.01317	1.18167	0.910429	1.08302	1.15425	1
CTSS	13	9	1.21001	1.25644	1.00174	1.11341	1.07108	1.17552	0.925728	1.1831	1.1177	1
BOD1L1	33	27	1.05824	0.704842	0.912917	0.857863	0.970828	0.858414	0.97929	0.968727	1.16404	1
ACTBL2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPCS	6	5	1.54184	1.37545	1.37353	1.35187	1.29637	1.50416	1.14039	1.37141	1.35394	1
STAT3	1	1	1.47353	1.41459	0.965074	0.963654	0.996072	1.20289	0.930134	0.97673	1.00216	1
SRGAP2	1	1	1.5203	1.1163	1.06473	1.22204	0.909638	1.13099	0.955516	1.02842	1.0978	1
PRRC1	5	2	1.28896	1.3367	1.05826	1.25389	1.13521	1.27282	1.01122	1.24078	1.1759	1
CLPX	17	11	1.27668	1.29852	0.897034	1.05436	1.07474	1.14013	1.01535	1.21309	1.11298	1
MBLAC1	2	1	1.11356	1.20801	1.01781	0.936582	1.03294	0.97822	0.851309	1.12335	1.12021	1
MMS19	1	1	1.07895	1.1752	0.822874	1.06147	1.43311	1.10081	0.853778	0.789954	0.928104	1
CNP	2	2	0.894351	1.1129	0.541237	0.816012	0.811236	1.06144	0.707026	0.769659	0.849119	1
CHCHD10	2	1	1.32041	1.19393	1.09753	1.218	1.10138	1.35404	0.992304	1.07408	1.14299	1
BTN2A2|BTN2A1	1	1	0.867402	0.918385	0.532498	0.738799	0.745701	0.905382	0.762176	0.780407	0.932619	1
CAPNS1	33	7	1.23512	1.34639	1.05747	1.18311	1.06878	1.13765	1.02672	1.1941	1.38061	1
BRK1	12	5	0.890859	1.15017	0.672779	1.04161	0.778948	0.924326	0.594759	0.759299	1.00925	1
CCDC97	1	1	1.51926	1.25081	1.32085	1.08639	1.08952	1.71185	1.17054	1.05452	1.49597	1
GMPPB	4	3	1.32893	1.61919	1.16493	1.3755	1.18308	1.19236	0.928683	1.34108	0.977498	1
RIMKLB	1	1	0.914144	1.1811	0.965902	0.382379	0.928148	0.991462	0.706274	1.29761	0.362089	1
EFCAB6	1	1	1.25909	1.02169	1.07818	1.03707	0.951443	1.14537	0.789521	1.09915	0.932634	1
ZCSL3|DNAJC24	1	1	1.32869	1.29241	0.917918	1.14404	1.13488	1.26958	0.91294	1.21467	1.07382	1
SCYL2	1	1	1.76702	1.38693	1.29049	1.66586	1.10553	1.53534	1.33198	1.29641	1.39991	1
BLOC1S5	5	4	1.25175	1.19755	1.0616	1.15181	1.14035	1.2716	0.989691	1.2299	1.19907	1
TXNDC5	29	15	1.16856	1.40571	0.932481	1.07501	1.00461	1.04139	0.808484	0.94314	1.09497	1
HBE1	35	9	1.14417	1.13148	0.944376	1.07987	0.972985	1.15191	0.850568	0.954332	1.16098	1
HSPA8	1	1	1.26439	1.22552	1.28713	1.28273	1.15863	1.29305	1.10584	1.22702	0.923102	1
CUL5	39	24	1.22036	1.23036	0.960091	1.15289	1.04892	1.25097	0.956298	1.1468	1.15117	1
TBL1XR1	8	5	1.10229	0.972062	0.912311	0.98817	1.06895	1.30123	0.948662	0.905985	1.08743	1
FBXO6	3	3	1.55576	1.60063	1.20802	1.40074	1.05626	1.23035	1.1904	1.32215	1.1645	1
ATG12	4	3	1.40129	1.39545	1.00112	1.27007	1.13269	1.30251	1.04999	1.14596	1.2228	1
PLS1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STK24	6	5	1.20725	1.04668	0.920568	0.961776	0.821172	1.01238	0.920924	1.29591	1.13661	1
LAGE3	11	5	1.22142	1.27812	1.06656	1.23719	1.10795	1.20318	0.911114	1.12162	1.13422	1
IGF2R	20	19	1.21365	0.959873	0.923233	1.01968	1.06333	0.916738	0.851921	0.991866	1.05892	1
NRF1	1	1	1.44911	1.61201	1.16001	1.27272	1.17828	1.07769	0.871029	1.24226	1.11912	1
FSCN1	113	29	1.24154	1.41387	1.08162	1.2489	1.07196	1.16774	0.927537	1.16918	1.13417	1
LANCL2	19	9	1.07055	1.14938	0.899641	1.11696	1.00493	1.08036	0.884593	1.07569	1.1136	1
SORBS1	1	1	1.70677	1.42809	1.72832	1.36416	1.40589	1.27852	1.25347	1.36304	1.02358	1
HINT2	7	2	0.977974	0.859109	0.897591	0.941896	0.947751	1.20649	0.851558	0.921649	1.00926	1
NONO	2	2	1.04137	1.40048	1.07164	1.0816	0.926621	1.01005	0.898367	1.01548	1.03905	1
ALKBH1	1	1	1.12786	1.23048	0.899608	1.18179	0.867825	0.914676	0.827303	1.01467	0.921974	1
AAMP	11	5	1.28527	1.24211	0.944119	1.1683	1.12954	1.14779	1.04619	1.08826	1.02843	1
ALAD	15	8	1.35441	1.29209	0.991651	1.13765	1.18142	1.25849	0.921197	1.18176	1.16155	1
KHDRBS1	1	1	1.36122	1.87561	1.12399	1.17244	1.05481	1.4081	1.03697	1.37936	1.01709	1
PSME2	16	8	1.22514	1.45964	0.920106	1.25524	0.891446	1.10598	1.06009	1.06548	1.36709	1
BLOC1S6	2	1	1.25452	1.3596	1.31707	1.3777	1.26555	1.39506	0.8673	1.1429	0.783182	1
ZNF346	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT5	64	15	1.22927	1.32446	1.00515	1.17622	1.09427	1.15877	0.900851	1.1637	1.03558	1
CHKB	3	3	1.20283	1.30516	1.06194	1.16775	1.04692	1.22741	0.909264	1.12685	1.08091	1
MTURN	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KRT9	30	12	0.36753	0.297821	0.482889	0.543852	0.321827	0.450644	0.339086	0.664479	1.30145	1
CBS	74	19	1.18493	1.24299	1.09041	1.23722	1.06284	1.17683	0.921172	1.13752	1.09495	1
C17orf89	1	1	1.54486	1.36823	1.02833	1.20374	1.30634	1.42582	1.1717	1.39469	1.52273	1
ENTPD5	2	2	1.33586	1.19667	1.01232	1.04439	0.961128	1.32766	1.00859	1.14281	1.02275	1
MPDU1	1	1	1.16029	1.21619	0.991678	1.05923	1.16701	1.07306	1.02777	1.72673	1.15884	1
MMAA	1	1	1.97112	1.55755	1.11855	1.52866	1.473	1.58447	1.13765	1.32282	1.32697	1
HMGB2	23	10	1.15714	1.12008	0.954942	1.04214	1.03535	1.26391	1.02737	1.1745	1.11902	1
NHEJ1	4	3	1.41382	1.18242	1.45215	1.29437	1.47092	1.57011	1.19014	1.38564	1.1433	1
GCC2	1	1	1.38494	1.60477	1.369	1.1209	1.12432	1.10434	1.11014	1.29302	1.29193	1
MOV10	6	5	1.395	0.999058	0.894599	1.18877	1.05787	0.899251	1.06955	1.19445	1.10469	1
BTF3L4	8	4	1.11712	1.26749	0.876943	1.00511	1.14984	1.20239	0.892374	1.06747	1.04304	1
CKS1B	6	5	1.37683	1.4354	1.50055	1.12828	1.40516	1.32938	1.25319	1.50514	1.44494	1
ZCCHC11	3	3	0.993901	1.0609	0.95296	1.05003	1.02592	1.20374	0.788447	1.09979	1.14645	1
LDHB	142	19	1.15393	1.15891	0.920706	1.17046	1.01628	1.18169	0.872399	1.02402	1.06822	1
S100A13	9	5	1.25989	1.23305	1.08608	1.27424	1.1467	1.32502	1.03326	1.15708	1.18767	1
TK1	1	1	1.22244	1.2083	1.02054	1.2098	1.19997	1.30275	0.967453	1.14721	1.13951	1
OAT	47	20	1.35846	1.3265	1.31097	1.38358	1.17209	1.31176	1.15472	1.30957	1.18842	1
NUSAP1	2	2	0.971594	1.24294	0.729923	0.909183	0.998619	1.08328	0.816945	0.878	0.741008	1
AP1M1	14	8	1.13258	1.13746	0.919384	1.05084	1.08999	1.18243	0.880198	1.03611	1.06412	1
BCL9L	6	4	1.55163	1.22005	1.4582	1.45188	1.19423	0.93105	1.1769	1.20499	1.26608	1
CCAR1	2	2	1.2339	1.15588	0.972727	1.16001	0.944336	1.10951	0.759551	1.28622	1.12519	1
IKBKG	15	10	1.26904	1.26335	1.0822	1.22311	1.15816	1.29191	0.989287	1.18064	1.12052	1
RPL18A	13	7	0.506646	1.19424	0.159092	0.310793	0.628891	0.592091	0.349488	0.540283	0.312653	1
RPP21	2	2	1.32664	1.45381	1.06903	1.28146	1.10614	1.33375	0.982253	1.05222	1.20825	1
RCHY1	5	4	1.24433	1.23823	1.09029	1.1905	1.3034	1.39229	1.01782	1.24295	1.20202	1
C1orf159	1	1	1.35979	1.10247	1.61904	0.879168	1.44105	1.73731	1.13226	1.32959	1.22028	1
URI1	15	11	1.31936	1.34362	1.10794	1.21842	1.10304	1.25514	1.02444	1.27495	1.1729	1
GAPDH	352	23	1.1592	1.17171	0.945921	1.16877	1.05292	1.18953	0.873658	1.05079	1.05947	1
DCAF5|NUCB2	10	9	1.464	1.42394	0.959891	1.05488	1.31897	1.2027	0.953811	1.00425	1.12472	1
ATPAF2	6	5	1.22435	1.11408	1.15151	1.20207	1.10978	1.16506	0.98383	1.13896	1.13427	1
CCT4	130	37	1.10659	1.26523	0.774722	0.966161	1.01595	1.10676	0.831954	1.05355	0.910204	1
CCT8	181	37	1.12311	1.20997	0.732955	0.920588	1.0027	1.0986	0.786796	1.00218	0.917211	1
ANXA11	3	3	2.77679	0.959815	0.73947	0.732701	0.835228	1.54151	0.791178	1.04211	0.927831	1
EIF3S3|EIF3H	2	2	1.55655	1.45504	1.12581	1.19636	1.41661	1.67786	1.18895	1.44695	1.16571	1
HDAC3	2	2	1.51664	1.31229	1.11649	1.19469	1.1037	1.31845	0.799972	1.27462	1.17761	1
HIST1H2BB|RNF4	1	1	1.39789	1.77904	1.62042	1.42695	1.304	1.01675	1.08532	1.50699	1.35018	1
IGBP1	4	3	1.53016	1.42948	1.14134	1.38104	1.20113	1.49617	1.05645	1.20319	1.16008	1
ANK1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TSG101	1	1	1.44024	1.32847	1.16361	1.23876	1.01363	1.19041	1.10561	1.14074	1.12125	1
ACTL6A	4	3	1.22818	1.24797	0.962355	1.24354	1.08126	1.26088	0.966523	1.14446	1.20068	1
CDKN1B	2	2	0.966204	0.967775	1.02592	0.954683	1.10051	1.23333	1.00085	1.3031	1.19794	1
MTR	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHYKPL	3	3	1.36014	1.42389	0.887157	1.18039	1.07385	1.10365	0.91854	1.22705	1.26953	1
PABPC4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATM	2	2	1.53469	0.935181	1.51039	0.951791	1.20835	0.786106	1.3825	0.994595	1.45372	1
KIAA1211	1	1	1.30709	1.3977	1.1215	1.33822	1.21965	1.28007	0.977961	1.2024	1.23223	1
FAM134A	1	1	1.06642	1.13838	0.669546	0.7471	1.02786	1.19682	0.821891	0.993343	0.801006	1
GORASP2	1	1	1.1885	1.08229	0.828959	0.816063	0.968994	1.09167	0.735496	1.05927	0.895045	1
RPS15A	3	2	0.84272	1.37405	0.590579	0.67284	0.827344	0.774511	0.62386	0.923184	0.681719	1
ATXN2L	15	8	1.52416	1.0535	1.18337	1.43396	1.17232	1.07623	1.30062	1.41382	1.47714	1
ETNK1	1	1	1.57648	1.5257	1.17097	1.31721	1.36931	1.60548	1.04272	1.31832	1.1041	1
RPL19	3	3	0.492156	1.19544	0.176217	0.308441	0.583834	0.631606	0.339104	0.515043	0.304577	1
NCKAP1	2	2	1.35333	0.860027	0.896316	1.25041	1.01712	0.917497	1.21628	1.17514	1.22349	1
ACAA1	12	6	1.26453	1.44511	0.982287	1.12913	1.07523	1.03343	0.899345	1.0337	1.15852	1
ERH	6	4	1.18791	1.31161	1.01121	1.22194	1.21141	1.17109	1.03585	1.19689	1.12642	1
ABRACL	3	1	0.838505	1.24346	0.781829	1.11953	0.827191	0.932607	0.569882	0.854144	0.789913	1
EPHX2	25	11	1.35985	1.34372	1.19422	1.23577	1.11153	1.17371	0.960306	1.15154	1.13505	1
DHX9	2	2	1.19743	1.13988	0.871225	0.91983	0.925643	0.943565	0.845959	1.17086	1.06657	1
PSMD10	2	1	1.81685	1.79551	0.863679	1.15765	1.26094	1.55203	0.926816	1.17882	1.22081	1
NT5DC1	27	12	1.26075	1.2172	1.00903	1.23728	1.16603	1.33286	1.02632	1.17857	1.26245	1
ASNS	140	27	1.0685	1.02034	0.8683	1.08992	0.907485	1.15432	0.932968	1.088	1.1422	1
TRIM67	1	1	1.19159	1.22377	1.07929	1.11794	1.03136	1.19115	0.94909	1.03231	1.12032	1
PALM	2	1	4.22377	0.904897	5.31253	3.88593	5.54989	5.64931	3.1924	4.59133	1.45648	1
BLOC1S2	1	1	1.09886	0.91947	0.942578	0.978509	0.903295	1.47036	0.895405	0.895068	0.937703	1
BLOC1S3	7	4	1.31623	1.35582	1.18396	1.26564	1.19385	1.29506	1.05539	1.15936	1.16547	1
POLG2	1	1	0.786903	1.17089	0.759578	0.811324	1.00715	1.1858	0.913331	1.11457	0.978754	1
AKT1S1	3	2	1.07987	0.994527	0.974328	1.09267	1.03568	1.4498	1.00039	0.979596	1.02401	1
LSM12	5	3	1.18604	1.28469	1.06177	1.22329	1.07953	1.19847	0.969461	1.21016	1.21033	1
METTL1	12	6	1.23982	1.28117	1.05792	1.23711	1.11499	1.28554	0.999171	1.22026	1.21838	1
ATP5B	38	14	1.22919	1.22986	0.915975	0.973283	1.05109	1.11764	0.764638	0.93087	0.979858	1
CSTF2T	2	2	1.21432	1.15873	0.865817	1.19743	0.934272	1.13534	0.79658	0.912901	0.971114	1
PGD	81	25	1.24512	1.26613	1.17051	1.47537	1.06373	1.32393	1.14642	1.22	1.29872	1
MAGEA1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HRSP12	4	2	1.2566	1.08511	0.919657	1.04668	1.09263	1.37567	0.949661	1.00981	1.07166	1
HNRNPA1	6	3	1.28447	1.64953	0.75655	0.884416	1.06939	1.20306	1.01946	1.00326	1.01324	1
CWC15	15	9	1.44566	1.34752	1.29423	1.263	1.39416	1.47026	1.16169	1.35109	1.26186	1
MRM1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMEK1	15	10	1.38526	0.969559	1.00911	1.28742	0.961308	1.39749	1.17714	1.19541	1.2704	1
ACADSB	4	4	1.15474	1.10616	0.783679	1.12859	0.908668	1.06032	0.902083	1.08249	1.22643	1
FXN	3	3	1.5832	1.76393	1.25889	1.48175	1.25221	1.18233	0.997114	1.45506	1.19126	1
KRT3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ESD	40	11	1.24827	1.34384	1.05238	1.19771	1.11105	1.21224	0.913544	1.21642	1.10733	1
PSMD13	34	14	0.858751	1.08691	0.509485	0.71823	0.80993	0.966707	0.683114	0.860126	0.849384	1
NUP98	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FKBP7	6	5	1.67046	1.4406	1.36108	1.34359	1.63847	1.53379	1.14911	1.32509	1.17717	1
ARL5B|ARL5A	1	1	1.2201	1.02603	1.01907	1.061	1.12404	1.09232	0.943593	1.0404	1.10683	1
DARS	42	21	1.21101	1.1464	0.848982	1.04207	0.977077	1.13069	0.896675	1.15397	1.11345	1
COX4I1	13	5	1.20948	1.21912	0.905675	1.21711	1.06777	1.23055	0.858758	1.0444	1.09877	1
PAFAH1B3	5	4	1.38125	1.45378	1.25362	1.39984	1.15182	1.24259	0.988262	1.2196	2.16429	1
CASC3	4	3	1.66851	1.27096	1.2546	1.42323	1.26072	1.05789	1.14738	1.46184	1.26261	1
APLP2	2	2	1.50635	1.18886	0.823684	1.19878	1.14535	1.02164	1.0426	1.02117	1.14014	1
HN1	5	3	1.13345	1.31589	1.21103	1.19216	1.10403	1.14189	0.895304	1.25637	1.07561	1
FEM1B	9	8	1.18395	1.24341	1.05804	1.18144	1.10948	1.26422	0.996417	1.18577	1.16839	1
SEMA4D	1	1	1.42099	0.987398	0.969145	1.07906	1.0413	0.945082	0.998192	1.25664	1.30429	1
CHML	6	5	1.54328	1.11773	1.26295	1.49697	1.02108	1.3336	1.16203	1.27099	1.21934	1
RPL13	9	5	0.431327	1.10874	0.155538	0.315636	0.555798	0.582563	0.314849	0.53598	0.230254	1
NDUFAB1	1	1	0.975907	1.01082	0.909237	0.998412	0.825984	1.0794	0.630266	0.949101	1.44725	1
PPP3R1|WDR92	5	3	1.26941	1.32118	1.07613	1.19338	1.10782	1.19009	1.07124	1.17495	1.16407	1
NMRAL1	2	2	1.32944	1.24793	1.03046	1.15697	1.09363	1.18772	0.956262	1.1914	1.2153	1
RPL26	6	4	0.499286	1.30027	0.116404	0.289582	0.614544	0.565786	0.343685	0.531522	0.306937	1
C5orf22	3	3	1.31069	1.52046	1.53616	1.47657	1.18793	1.09339	1.01355	1.46174	1.13539	1
NIPSNAP1	16	9	1.19572	1.23759	0.952427	1.13493	1.01147	1.12	0.925112	1.09551	1.10632	1
CASP6	27	9	1.19613	1.20047	1.01242	1.16115	1.09345	1.21566	0.932184	1.10497	1.10282	1
RAB3IP	1	1	1.81298	1.945	1.38009	1.19134	1.40288	1.74955	1.60561	1.48649	1.32176	1
LMNB2	2	2	1.10988	1.18757	0.836927	1.05229	0.957903	1.10755	0.867823	0.993472	0.950853	1
ALDH16A1	13	7	1.08459	1.05009	0.956393	0.999882	0.920312	1.21537	0.886361	0.95623	1.00553	1
CALU	86	24	1.16143	1.33223	0.853461	1.08175	1.04005	1.02653	0.802785	0.915047	0.998689	1
SERPINB6	53	14	1.1113	1.17921	0.921656	1.13934	0.992669	1.15267	0.878191	1.0105	1.10587	1
PHB	1	1	1.10204	1.51952	0.923215	0.989758	1.10893	1.04854	0.716597	0.86005	2.20479	1
STRAP	25	15	1.12314	1.15482	0.823009	1.07537	0.987671	1.15611	0.838207	0.977968	1.10051	1
TIPRL	3	2	1.25876	1.15023	1.04865	1.10252	1.06065	1.31315	1.05872	1.1427	1.15401	1
SNX8	7	7	1.19229	1.28343	1.05773	1.1147	1.15516	1.15985	0.904546	1.14808	1.1231	1
SNX5	3	3	1.35002	1.05927	1.10777	1.29034	0.934521	1.41154	1.35441	1.36261	1.1652	1
RNF187	2	2	0.794333	0.762787	0.533621	0.652621	0.817538	1.20034	0.707918	0.706821	0.916108	1
TARS	29	17	1.33931	1.38389	1.33587	1.54235	1.06684	1.46102	1.32005	1.42219	1.31105	1
STRIP1	3	2	1.18287	1.03769	0.891816	0.981531	0.940045	1.18144	0.869785	1.00498	1.03828	1
HIF1AN	4	4	1.39106	1.50414	1.16964	1.28218	1.13662	1.1496	0.94727	1.13152	1.03525	1
PAK1IP1	9	7	1.06194	1.35115	0.783968	0.864469	1.01721	1.04102	0.797271	1.01596	0.779289	1
HSD17B11	4	3	1.11641	1.26152	0.796097	1.02374	1.05915	1.07678	0.761365	0.976894	0.826709	1
UBE2E1	1	1	1.35855	1.50069	1.02826	1.08673	1.17683	1.2419	0.881643	1.0977	1.16534	1
MRPL32	2	2	1.10621	1.47554	0.908032	1.0804	1.15613	1.1128	0.857434	1.14571	1.11576	1
MYH10	42	31	1.87035	1.13631	1.30018	1.65649	1.35759	1.15825	1.80555	1.58285	1.56946	1
ANP32A	44	10	1.08078	1.11527	0.941811	1.09574	0.964659	1.18021	0.87189	0.962994	1.05247	1
THOC7	2	2	0.896799	1.11601	0.481344	0.821343	0.729138	1.02988	0.666164	0.752321	1.01813	1
POLR2H	4	3	1.30467	1.13125	0.899123	1.15488	1.09748	1.33234	1.02344	1.13939	1.22292	1
PDZD11	1	1	1.36774	1.19831	0.974569	1.06722	1.02064	1.16686	0.980758	1.11709	1.07421	1
STRN4	2	2	1.08966	1.22416	0.91068	0.9869	0.985889	1.05319	0.908032	1.07654	0.965156	1
HABP2	1	1	1.5195	1.28959	1.31276	1.45274	1.29572	1.4642	1.0152	1.17733	0.978349	1
ALDOA	287	28	1.15116	1.17261	0.959107	1.113	1.00713	1.12401	0.853049	1.04631	1.0509	1
MOCS2	4	4	1.47092	1.50876	1.27284	1.411	1.27913	1.34872	1.15282	1.37664	1.37055	1
LDHAL6A	2	1	1.23459	1.26358	1.50001	1.13575	1.01263	0.942068	0.846792	1.0108	1.02122	1
TUBAL3	4	3	1.33543	1.26482	1.60975	1.24344	1.25525	1.05705	1.17433	1.68771	1.44715	1
RAB4B	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAB2A	8	6	1.55088	1.60569	1.25284	1.32356	1.38803	1.35433	1.08219	1.3948	1.16735	1
PPAT	48	18	1.10536	1.15404	0.857794	1.05502	1.03318	1.18869	0.850703	1.02461	1.0519	1
PTS	5	5	1.27723	1.25758	1.0687	1.19949	1.2054	1.27496	1.01848	1.2789	1.2366	1
IMPDH2	24	13	1.03635	0.988046	0.570799	0.777551	0.764683	0.987232	0.859517	0.980513	0.893893	1
LCP1	188	32	1.1624	1.12051	1.01341	1.1148	1.07929	1.2503	0.938249	1.09024	1.12251	1
ZCCHC8	6	6	1.24647	0.926982	0.994352	1.20871	1.02134	1.15369	1.13814	1.16539	1.15894	1
CRYM	2	1	1.16459	1.16932	0.93474	1.14226	1.17175	1.2987	0.945477	1.02209	1.20278	1
HDGFRP2	25	10	1.31347	0.983033	1.12537	1.28558	1.1557	1.08219	1.10449	1.24309	1.27645	1
NDUFV3	2	2	1.56204	1.4707	1.3896	1.46261	1.41217	1.4182	1.18352	1.54115	1.20503	1
SEC61G	1	1	1.04603	1.3845	1.30695	1.29578	1.17691	1.31924	1.09267	0.884218	0.791835	1
DCAF15	3	2	1.38196	1.21358	1.04059	1.20451	1.0912	1.21586	1.14798	1.16291	1.32686	1
PFKFB2	1	1	1.31348	1.27818	0.98994	1.24481	1.0584	1.28871	1.0357	1.17312	1.14144	1
LRRC20	4	3	1.59684	1.4865	1.25448	1.39533	1.32553	1.50451	1.14867	1.35216	1.3662	1
CRBN	8	7	1.41901	1.43357	1.19484	1.33102	1.305	1.36194	1.13523	1.36057	1.33616	1
DCK	20	9	1.36512	1.33598	1.13651	1.38709	1.26116	1.45176	1.08846	1.25899	1.32081	1
CAD	3	3	1.20776	1.0194	0.756064	0.744698	0.801514	0.818558	0.726139	0.845126	0.770617	1
FAM188A	2	2	1.13751	0.901306	0.831489	1.10501	0.978606	1.45131	0.975938	0.862961	1.02305	1
GPN2	3	2	1.2526	1.19453	1.13564	1.20029	1.08982	1.09667	0.916653	1.23103	1.14601	1
CDK2	12	7	0.983445	1.18559	0.708375	1.05331	0.801988	0.996964	0.790193	0.850061	1.04601	1
ATN1	4	2	1.53947	1.02554	1.14969	1.48126	1.30037	1.15744	1.24767	1.26461	1.13138	1
NDUFS4	5	4	1.3543	1.40873	1.11891	1.21186	1.23071	1.29831	1.04555	1.24031	1.2069	1
WRAP53	6	4	2.09081	2.10901	1.84241	1.9403	1.68838	1.58022	1.0532	1.28995	1.13796	1
HNRNPA2B1	6	4	0.950647	1.62857	0.7025	0.752746	0.805652	0.84498	0.74761	0.825372	0.808241	1
RPS12	18	6	0.728232	1.09367	0.41751	0.672012	0.69042	0.824653	0.576177	0.699982	0.773727	1
DCAF8	3	2	1.48968	1.69362	1.14452	1.35511	1.14315	1.31329	1.08944	1.27877	1.20257	1
HMGB1	37	8	1.40149	1.23618	1.3917	1.28397	1.3768	1.55	1.21934	1.44348	1.21894	1
KRT16	5	3	1.22081	0.630076	0.489918	1.11692	0.366858	0.52255	0.346406	1.2128	1.01131	1
GSN	11	7	1.37568	1.44619	0.98533	1.25971	0.98404	1.24379	1.06338	1.21416	1.1284	1
HMGCL	9	6	1.15626	1.02288	0.938351	1.1121	1.02022	1.2605	0.961049	1.07896	1.06658	1
TSR2	1	1	1.39864	1.4082	1.02674	1.13465	1.14602	1.29521	0.983272	1.27621	1.23444	1
COQ5	2	2	0.668607	0.932226	0.20738	0.487252	0.815317	0.958021	0.582544	0.794001	0.548741	1
INPP4A	10	8	1.42068	0.999139	1.09084	1.27961	1.00934	1.09435	1.05589	1.21024	1.24675	1
MCEE	1	1	1.10352	1.22724	0.849731	1.07333	1.2388	1.35728	0.926661	1.10514	1.21578	1
BCKDK	2	2	1.12352	1.33457	0.867558	0.927058	1.02817	1.00656	0.798994	1.01626	0.97395	1
PGM2	39	20	1.31059	1.2347	1.18576	1.19043	1.215	1.32997	0.995788	1.17175	1.17254	1
RPL14	4	2	0.452999	1.33728	0.13004	0.232862	0.585831	0.514014	0.307276	0.515825	0.31359	1
U2SURP	4	3	0.811459	0.822553	0.709248	1.44631	0.800132	1.27067	0.806736	1.01166	0.922229	1
GIGYF2	2	2	1.20819	1.07958	1.11029	0.986636	0.884776	1.27133	0.793116	0.912286	0.8933	1
PPT2	4	2	1.2568	1.20456	1.10941	1.17233	1.08916	1.16564	0.932367	1.10548	1.13844	1
PXN	17	10	1.28945	1.23174	1.1341	1.23226	1.1642	1.31506	0.972248	1.10294	1.47258	1
PNPO	8	4	1.09118	0.943751	0.856013	1.16869	0.976993	1.53475	1.03054	0.994029	1.22283	1
ACLY	80	40	1.46835	0.964358	1.08621	1.4843	1.02103	1.14489	1.43802	1.34707	1.50834	1
TARBP1	2	2	1.36308	0.768795	0.757747	1.12649	0.958985	1.28567	1.30219	0.808408	0.930989	1
