gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
MTOR	18	14	0.0276788	0.0491082	0.0606115	0.0837724	0.121194	0.244414	0.853049	0.844736	0.736696	1
AMPD2	16	9	0.0336969	0.0693802	0.32618	0.778939	0.9927	0.988896	0.99019	0.956808	0.881377	1
AMPD3	5	4	0.0253282	0.0468501	0.0408821	0.219983	0.54823	0.78636	1.01861	0.947035	0.871561	1
TES	47	19	0.0167496	0.0272732	0.0354728	0.0711251	0.389813	0.833569	1.0344	1.04447	0.825582	1
STMN1	61	16	0.341958	0.559305	0.538145	0.718497	0.696693	0.860179	1.10801	1.0647	0.867044	1
VPS13C	19	15	0.0602694	0.0852904	0.104177	0.167845	0.452036	0.693358	1.31268	1.09515	0.836821	1
EIF2S2	7	6	0.0344745	0.0584371	0.0730479	0.214926	0.434675	0.761344	1.01567	0.962343	0.735391	1
SRGAP2	9	6	0.0159353	0.0229255	0.0363767	0.0368821	0.143916	0.302514	0.418802	0.629541	0.803914	1
ATP5A1	33	15	1.33291	2.61542	1.08699	1.13725	0.754365	0.863614	1.06668	0.992491	0.948278	1
GSTO1	36	12	0.0657942	0.16066	0.24228	0.548783	0.670303	0.922951	1.05723	1.08995	0.863821	1
TRAPPC3	7	4	0.0250138	0.0596344	0.176009	0.404412	0.540722	0.640739	0.940096	0.970882	0.768355	1
TIMM44	28	13	0.024547	0.0353799	0.0388601	0.0501607	0.108435	0.462865	1.14201	1.02005	1.22573	1
NPC2	3	2	0.636971	1.05497	0.666167	1.05121	0.9116	0.854326	0.879934	1.00342	0.829163	1
GDAP2	1	1	0.0122321	0.054765	0.0962098	0.100441	0.101667	0.193634	0.310032	0.722458	0.694868	1
PSAP	24	11	0.514363	0.757605	0.584467	0.869899	0.794538	0.859675	0.947109	1.04833	0.860975	1
GLRX3	29	10	0.0278767	0.0585236	0.0667036	0.0897267	0.141666	0.414966	0.894461	1.02828	0.846938	1
TBC1D14	1	1	0	0	0.017982	0.0144537	0.0835086	0.204061	0.486634	0.75335	0.693479	1
PNP	38	10	0.798996	1.00106	0.749999	0.914704	0.817949	0.90141	0.933817	0.978428	0.837177	1
PMPCA	30	12	0.0466317	0.0865572	0.108554	0.155004	0.397178	1.10517	1.32295	1.08573	1.14126	1
COPS8	8	4	0.0971668	0.362402	0.156083	0.323924	0.635205	0.907501	1.12243	0.968158	0.772484	1
HMBS	31	12	0.628201	0.76081	0.57164	0.781762	0.6834	0.74166	0.850472	0.941071	0.809584	1
ALDH6A1	3	3	0.0151064	0.0383089	0.0710419	0.0947821	0.0773866	0.322731	0.618623	0.83366	0.895028	1
CALU	10	5	0.907906	1.27873	0.866913	1.12889	0.765951	0.813427	0.802493	1.04999	0.86407	1
ZC3H7B	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANPEP	2	2	0.155001	0.275137	0.396969	0.436413	0.511243	0.709296	0.989323	0.840957	0.797263	1
STYX	3	2	0	0.00865853	0.0295549	0.0178769	0.0378914	0.477395	0.887636	1.03563	0.813499	1
NDUFA6	2	2	0.00792506	0.0184011	0.023013	0.0444896	0.0585641	0.103354	0.280635	0.695935	1.12382	1
NFATC2IP	2	2	0.0203186	0.0470002	0.0716048	0.103808	0.140736	0.382653	0.66621	0.905603	0.888898	1
ZNRF2	1	1	0.140909	0.14091	0.134764	0.207143	0.366013	0.54112	0.824608	0.862098	0.774503	1
NUDT9	4	4	0.0256495	0.0157432	0.0218283	0.0172765	0.277373	0.614141	1.05063	1.07623	0.881234	1
PSMB5	23	8	0.948322	1.14548	0.860317	1.07493	0.898382	1.01831	1.14447	0.962167	0.796556	1
PSMB4	23	7	0.963234	1.14855	0.893463	0.961418	0.850063	1.02656	1.21719	0.99337	0.827901	1
PSMB6	17	5	0.908235	1.04598	0.70945	0.861431	0.850212	0.876653	0.984686	0.871972	0.789487	1
HAUS8	2	2	0.0129217	0.0304214	0.0298788	0.0328803	0.0544806	0.0684804	0.191825	0.762477	0.703446	1
NUDT19	4	3	0.0526656	0.0936389	0.112154	0.273136	0.665878	1.03741	1.14472	0.9541	0.897896	1
HDHD3	3	3	0.0208405	0.316779	0.524339	0.852807	0.78104	1.01742	1.13334	0.989416	0.945097	1
TACO1	7	5	0.0110129	0.0204251	0.0185396	0.0342009	0.0380301	0.0886046	0.495656	0.92817	1.04339	1
ZNF460	3	2	0.00407632	0.0170549	0.0201236	0.0288384	0.0433457	0.074387	0.157698	0.628279	0.667012	1
CENPE	3	3	0.0140432	0.0224393	0.0135607	0.0435393	0.0198099	0.0409284	0.0826173	0.172673	0.723429	1
ZNF207	6	4	0.265103	0.419343	0.62878	0.69559	0.610657	0.865005	0.965317	0.950392	0.747992	1
ZC3H7A	1	1	0.00135314	0.00690981	0.00821107	0.0390847	0.0542728	0.100768	0.131152	0.278382	0.670787	1
SMAD4	4	3	0.0432058	0.0953997	0.119985	0.130744	0.365115	0.688163	0.915024	0.96993	0.960119	1
MAPK1	26	10	0.0375541	0.0564177	0.209452	0.481123	0.580513	0.760111	0.92883	1.00721	0.829046	1
LYRM7	6	3	0.0496938	0.0766332	0.107348	0.382232	0.858764	1.23189	1.30784	1.16998	1.30333	1
GAR1	3	2	0.0299809	0.0404144	0.125745	0.430384	0.466994	0.58219	0.791107	0.773266	0.80216	1
POLR2G	10	5	0.0798491	0.889881	1.02915	1.47561	1.30156	1.1577	1.06292	1.0839	0.796579	1
CLPP	12	5	0.0717457	0.146505	0.518894	0.869629	0.906961	1.07368	1.0348	0.895304	0.901164	1
LRRC47	7	5	0.0695333	0.134426	0.10372	0.506409	0.755995	0.729605	0.997025	0.97416	0.837901	1
CALM2|CALM1	15	5	0.181408	0.467954	0.441438	0.663419	0.681661	0.880559	1.15355	1.13027	0.808422	1
MED30	2	1	0.0802302	0.122092	0.175825	0.333239	0.388464	0.456239	0.750493	0.878274	0.704169	1
NAA20	8	5	0.0533498	0.087144	0.105378	0.102989	0.274552	0.670041	0.994464	1.07711	0.829028	1
REEP6	5	5	0.611203	1.219	0.859581	0.980822	0.884421	0.886623	1.02036	0.897447	0.885699	1
KBTBD6|KBTBD7	1	1	0.0438824	0.0954785	0.145797	0.0657766	0.235443	0.58006	0.720587	0.545969	0.64026	1
NAGA	4	4	0.108795	0.378976	0.606973	0.757597	0.653773	0.842782	1.09127	1.04139	0.8534	1
ZNF74	1	1	0.138514	0.3277	0.173459	0.242912	0.200185	0.587812	0.419645	0.710675	0.640384	1
PSMG2	4	3	0.353117	0.258148	0.265601	0.470321	0.492806	0.710412	0.880394	0.980156	0.787054	1
IDI1	7	5	0.434581	0.544443	0.414177	0.741856	0.74839	0.785874	0.893701	1.03046	0.843622	1
KCTD1	2	1	0.0514894	0.578447	0.673443	0.877109	0.792521	0.977224	0.895338	0.902756	0.844117	1
RCOR1	3	3	0.0229752	0.0422371	0.0347284	0.0486358	0.0724588	0.143915	0.417383	0.687406	0.684817	1
PCTP	10	4	0.0166983	0.0271041	0.0478225	0.136359	0.332064	0.611415	0.918825	0.998556	0.832404	1
ZNF680	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAP3	1	1	0.028066	0.0334577	0	0.0106412	0	0.07155	0.150726	0.525836	0.596007	1
WDFY2	1	1	0.0378066	0.03925	0.0813647	0.100771	0.186225	0.387111	0.705409	0.898182	0.75434	1
SMNDC1	2	1	0.669502	0.865047	0.575943	1.25747	0.977892	0.51332	0.557082	0.902058	0.728978	1
WAPAL	3	3	0.0269267	0.0355418	0.0452507	0.0683882	0.0849068	0.0946851	0.41824	0.8575	0.74588	1
LYSMD2	1	1	0.378175	0.503713	0.421619	0.548291	0.580923	0.736504	0.916967	0.899343	0.944115	1
CEP131	2	2	0.193978	0.285116	0.195135	0.240526	0.195715	0.281524	0.30294	0.766188	0.607659	1
PPP6R1	6	4	0.0409713	0.0509212	0.0977619	0.172016	0.490443	0.769502	0.916974	0.998716	0.733754	1
SCAF8	6	4	0.0440138	0.0702306	0.107383	0.109021	0.0692277	0.0735645	0.175493	0.690252	0.737956	1
TRIM33	10	6	0.0182505	0.0320838	0.0415268	0.0647982	0.0883795	0.104058	0.321339	0.808936	0.763452	1
SYNJ1	4	3	0.017241	0.0372589	0.0814136	0.10533	0.100863	0.494854	0.757723	0.909016	0.804063	1
FIBP	2	1	0	0.00325195	0.00217198	0.00231038	0.147927	0.379802	0.552695	0.831475	0.781463	1
PRKRIR	3	2	0.00789619	0.0100713	0.0357789	0.0540702	0.0916249	0.294393	0.729431	0.761555	0.652469	1
ZNF217	4	4	0.0278556	0.0305057	0.0660967	0.0845239	0.231843	0.521498	0.89003	0.907994	0.800153	1
SH3BGRL	4	2	0.228723	0.281369	0.228631	0.5211	0.862891	0.928717	0.900241	1.05633	0.848227	1
FLNB	138	60	0.0287506	0.0444872	0.0554689	0.0810777	0.251272	0.515111	1.11029	1.01829	0.763774	1
EIF4B	23	12	0.820454	1.01234	0.907696	1.16537	0.956721	1.16812	1.0252	1.06491	0.873602	1
MROH1	3	3	0.0629494	0.0748375	0.156492	0.078013	0.244355	0.651775	0.896622	0.980149	1.82429	1
ISCA1	1	1	0.0490099	0.105395	0.184142	0.458035	0.522189	0.673289	1.0133	0.944692	0.949841	1
MED18	4	3	0.0155831	0.0242523	0.0962694	0.233613	0.30402	0.457531	0.726644	0.890575	0.782347	1
CHORDC1	17	12	0.0325	0.0475683	0.0640121	0.0800392	0.326931	0.759761	0.897692	1.00304	0.819277	1
CLTA	5	2	0.810238	1.30163	1.2646	1.70986	1.55646	1.66488	1.44336	1.18909	0.814937	1
CLTB	3	2	0.50055	0.907691	1.09642	1.43084	1.48557	1.4469	1.09983	1.03933	0.709839	1
MED17	4	4	0.0117082	0.0205805	0.0298609	0.0548975	0.112869	0.225212	0.534484	0.700003	0.625451	1
C5orf30	2	2	0	0.0582173	0.0674368	0.156916	0.258383	0.329026	0.658378	0.784841	0.797263	1
TGFB1	7	6	0.150178	0.354674	0.443069	0.838357	0.629591	0.711794	0.822144	0.96081	0.818752	1
ZFAND3	2	1	0.381352	0.568425	0.578029	0.807029	0.776316	0.907821	0.944619	0.907012	0.850951	1
SRRT	10	8	0.0672836	0.0665567	0.0740689	0.0912818	0.122758	0.126782	0.548487	0.884484	0.754923	1
RQCD1	10	4	0.0137296	0.0565962	0.108152	0.117283	0.0983892	0.408019	0.906322	0.969659	0.823806	1
TIMM13	10	5	0.411909	0.822687	0.787542	1.19079	1.15075	1.21523	1.03028	0.95493	0.802354	1
SNX6	1	1	0.0603231	0.0890064	0.0477143	0.0740509	0.0896064	0.315771	0.643731	0.938008	0.8212	1
DOCK2	1	1	0	0.0619534	0.250698	0.147074	0.299793	0.361081	0.762143	0.792166	0.73393	1
TBC1D5	6	5	0.0436117	0.055221	0.0650164	0.0801091	0.0841013	0.239958	0.786672	0.934242	0.772086	1
WASH1|WASH3P|WASH2P|WASH6P	3	2	0.0455556	0.0872358	0.147298	0.208746	0.255347	0.453408	0.940418	1.08548	0.907116	1
STAU1	1	1	0.0873855	0.210663	0.228841	0.418752	0.512327	0.874687	1.02159	1.04033	0.864026	1
C1orf198	2	2	0.211449	0.223963	0.203879	0.275525	0.330574	0.459354	0.659789	0.777354	0.687591	1
MIF	10	3	0.697627	0.927012	0.873076	1.03217	0.838423	1.04042	1.07432	1.02457	0.884382	1
CD2BP2	4	2	0.0621402	0.0830345	0.105073	0.120906	0.147704	0.236463	0.537194	0.614478	0.646955	1
ZFYVE9	1	1	0	0	0.041445	0.0423676	0.129797	0.410692	0.740179	0.944917	0.873983	1
CDC5L	3	2	0.00963615	0.0374744	0.0591153	0.0699888	0.0856052	0.127043	0.260452	0.745333	0.716755	1
NEK9	11	9	0.0371609	0.0446961	0.0596398	0.072603	0.19332	0.524235	0.951844	1.00196	0.838618	1
RFC3	2	2	0.101121	0.123904	0.175034	0.203204	0.263825	0.616457	1.23613	1.13252	0.841958	1
HADHA	32	18	0.0208967	0.0446789	0.0488687	0.0765198	0.101914	0.380993	1.14561	0.977446	1.10665	1
ZNF600	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RFC5	23	10	0.0130387	0.0330477	0.0608047	0.0670337	0.163426	0.600559	1.06286	1.08821	0.836435	1
CTU2	12	6	0.0555283	0.100145	0.226422	0.363027	0.472011	0.739967	0.957036	1.0313	0.857236	1
NSMCE2	4	3	0.0354989	0.0388157	0.0597733	0.0781594	0.109349	0.489556	0.699355	0.844295	0.728421	1
ERP44	8	4	0.11522	0.157416	0.187334	0.313858	0.394403	0.712576	0.839834	0.897513	0.890529	1
RPA2	3	3	0.0195859	0.029693	0.163573	0.410328	0.45918	0.503545	0.748973	0.85667	0.754102	1
MANBA	8	3	0.0187566	0.153946	0.403929	0.576286	0.591657	0.74434	0.804505	0.952205	0.810204	1
LRRC41	4	4	0.0228592	0.0456349	0.0689274	0.0818377	0.0911028	0.14983	0.489777	0.822169	0.778712	1
MFAP1	9	5	1.14313	0.981936	0.797912	1.16657	1.24105	1.45252	1.03719	0.998467	0.803841	1
EIF4E	12	5	0.0177509	0.034716	0.0999123	0.439999	0.662447	0.976406	1.19556	1.19935	0.904601	1
HADHB	14	9	0.0298078	0.0559421	0.107104	0.122172	0.130888	0.401393	1.13638	0.998957	1.09633	1
HMGB3	14	6	0.154397	0.287259	0.295927	0.516903	0.602045	0.817004	0.969161	1.07838	0.882698	1
ARMCX3	1	1	0.0519419	0.116835	0.12207	0.172644	0.195714	0.382036	0.696757	0.84745	0.878579	1
SWAP70	19	12	0.0271731	0.0513451	0.0519808	0.191401	0.506561	0.779587	0.98846	1.0696	0.868361	1
CCDC85B	1	1	0.105092	0.132504	0.0999395	0.118436	0.050604	0.0827076	0.427348	0.796562	0.748035	1
STXBP2	17	9	0.0250884	0.0437194	0.0373439	0.049491	0.0568346	0.0697057	0.296571	0.838477	0.847276	1
STK11	8	6	0.0633598	0.257266	0.48202	0.690316	0.712721	0.871749	1.01851	1.03127	0.858969	1
DSG2	3	3	0.0631165	0.168301	0.180488	0.415027	0.531517	0.696701	0.898315	0.787524	0.832896	1
SPR	11	4	0.0150124	0.0221939	0.0760078	0.129291	0.440716	0.927159	1.09566	1.05487	0.85726	1
IPO4	23	13	0.0365607	0.0470729	0.0552207	0.0958916	0.123686	0.198686	0.435584	0.752591	0.751218	1
FASN	119	42	0.0293813	0.0458775	0.0577381	0.0594449	0.23143	0.581404	1.17358	0.959034	0.820512	1
NASP	37	13	0.0367419	0.0412622	0.0361601	0.050992	0.214624	0.626781	0.996237	1.06492	0.832888	1
RNF220	2	1	0.0335439	0.0507406	0.0725864	0.129968	0.256131	0.485687	0.813435	0.953398	0.725914	1
MRPL39	1	1	0.0489438	0.292558	0.104301	0.173237	0.695292	1.36265	1.83455	1.35071	1.33557	1
CTBP1	20	8	0.400668	0.923627	0.841851	1.15564	1.02621	1.1244	1.1348	1.13403	0.829508	1
ZNF784	1	1	0.0387274	0.0457602	0.0843668	0.172428	0.311393	0.30089	0.539825	0.979788	0.819736	1
TRMT61A	1	1	0.155927	0.208102	0.193634	0.461769	0.580599	0.718686	0.784744	0.843315	0.994549	1
LIMS1	17	7	0.0391967	0.166811	0.406589	0.793497	0.76444	0.853017	0.998708	1.07665	0.83199	1
KCTD9	8	6	0.0365692	0.0718604	0.0879316	0.189641	0.474488	0.759645	0.939119	1.05793	0.769937	1
SMAD3	1	1	0.0283291	0.0664085	0.056486	0.0714075	0.0652943	0.0977689	0.665486	0.953617	0.777738	1
GDI1	21	9	0.0223729	0.0371165	0.0558955	0.241396	0.564751	0.894023	1.09872	1.093	0.869315	1
MAT2A	31	14	0.153202	0.361884	0.541352	0.766753	0.682105	0.899231	1.11096	1.0642	0.842889	1
EXOC6B	1	1	0	0.101438	0.070909	0.128584	0.416641	0.326263	0.781293	0.63064	0.947193	1
CC2D1B	17	11	0.0326462	0.0396919	0.0524544	0.05879	0.0857978	0.257721	0.711182	0.860084	0.733117	1
LDLRAP1	4	3	0.034541	0.0464447	0.0436832	0.0676787	0.0639294	0.0769885	0.329584	0.707008	0.773071	1
MPP1	16	7	0.0137917	0.030173	0.0424966	0.0593229	0.0822892	0.231748	0.565772	0.825451	0.805695	1
CTNND1	12	7	0.010378	0.018024	0.0235159	0.0333634	0.0374554	0.0548824	0.0918951	0.208779	0.627097	1
DDX20	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPL8	1	1	0.0617717	0.111394	0.137591	0.511266	0.208067	0.319715	0.99399	0.913928	0.675173	1
DMXL1	4	4	0.035488	0.058042	0.0846898	0.130675	0.225154	0.32819	0.666335	0.75299	0.639111	1
ALOX5	4	3	0.00950485	0.0347821	0.108608	0.319373	0.425422	0.630978	0.799679	0.948105	0.755416	1
LYRM4	2	2	0.0929966	0.177642	0.27122	0.643338	1.38169	1.5241	1.44265	1.2119	1.10757	1
FOXK1	7	4	0.0788547	0.0782514	0.1615	0.134567	0.184529	0.358963	0.72835	0.859354	0.770161	1
MSRB1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COMMD4	3	2	0.0216329	0.0424969	0.0727352	0.103996	0.195272	0.398433	0.602192	0.814048	0.737809	1
C1orf109	3	2	0.00945684	0.0449554	0.152812	0.503532	0.584338	0.84529	0.99993	1.01436	0.767541	1
PDCD2L	3	3	0.0152109	0.0293006	0.0380014	0.0518849	0.0699732	0.290039	0.816419	0.925983	0.770862	1
PAAF1	6	4	0.010433	0.123274	0.3443	0.420323	0.29579	0.677123	0.908874	0.836226	0.745625	1
WIBG	1	1	0.300355	0.320884	0.427725	0.542103	0.537042	0.816272	1.18761	1.10015	0.898509	1
RPS2	2	2	0.0301426	0.0221639	0.0499797	0.189898	0.171886	0.25543	1.24572	0.751164	0.776748	1
MAGEA9	4	3	0.0420504	0.0668307	0.159414	0.272508	0.351702	0.466943	0.544312	0.630461	0.639744	1
NUCKS1	3	3	0.420349	0.731573	0.53837	0.720553	0.668278	0.91779	1.19021	1.20216	0.633713	1
MAGEA8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM50A	9	7	0.0119499	0.0254191	0.0338085	0.0466507	0.0678498	0.151666	0.579161	0.905463	0.96836	1
THUMPD2	5	4	0.0510488	0.185149	0.263381	0.412553	0.522118	0.650951	0.779595	0.877853	0.777207	1
GPATCH11	3	2	0.0456606	0.0757618	0.119567	0.278824	0.366897	0.513787	0.588752	0.697377	0.741819	1
SLBP	2	2	0.0421317	0.0342436	0.0223126	0.0571556	0.0605203	0.17023	0.466242	0.801774	0.802351	1
EEF1A2	7	4	0.0189952	0.105851	0.391502	0.912494	0.918093	0.982415	1.14752	1.15253	0.901477	1
TBPL1	1	1	0.0261839	0.0268807	0.0648812	0.0676401	0.0402695	0.274902	0.982691	1.15555	0.814067	1
CAST	21	13	0.660042	0.77796	0.570473	0.736836	0.748198	0.953289	0.936291	1.02882	0.807171	1
ACTR2	31	7	0.0226344	0.114838	0.230913	0.365169	0.452971	0.667716	0.892681	0.895798	0.809947	1
CAMK1	1	1	0.00870018	0.0296254	0.0465971	0.0718718	0.225115	0.421342	0.511965	0.701473	0.657782	1
MYL1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SYNE2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARMC6	4	2	0.00762266	0.00939266	0.0112053	0.0127183	0.0119516	0.0237496	0.0494682	0.129023	0.58183	1
TFRC	5	4	0.100687	0.186511	0.176332	0.427361	0.814416	1.27592	1.66803	0.948934	0.882282	1
SNX2	11	10	0.039019	0.0515816	0.0591307	0.0806931	0.142725	0.477996	0.877307	1.02872	0.838511	1
SCML2	1	1	0	0	0.0604581	0.0657047	0	0.0841293	0.173588	0.339051	0.754018	1
RNF114	6	4	0.143866	0.202441	0.215939	0.484655	0.613296	0.825029	0.970855	1.08207	0.878038	1
BLOC1S1|NA	4	2	0.0168628	0.0316158	0.120509	0.291511	0.454315	0.726112	0.895589	0.94709	0.809083	1
PGM3	27	15	0.0106095	0.0281533	0.0375686	0.0547747	0.168067	0.574209	0.908151	1.02679	0.833925	1
MOCS3	8	4	0.010699	0.0330094	0.0388556	0.0893535	0.129891	0.166763	0.689013	0.950879	0.773199	1
FLAD1	17	12	0.0222592	0.040372	0.0507273	0.0627666	0.159388	0.54309	0.918707	0.981539	0.864105	1
RPL36A|NA|RPL36AL	1	1	0.141233	0.259164	0.336838	1.17804	0.904143	0.947036	1.09478	1.14387	0.973284	1
GK	7	4	0.304718	0.736452	0.571146	0.779232	0.710581	0.819406	0.923931	0.986962	0.865387	1
WDR74	1	1	0.0711377	0.0761675	0.093959	0.192699	0.313142	0.480939	0.60062	0.666792	0.710914	1
SPATA5	9	7	0.0199988	0.0394999	0.141144	0.406057	0.490074	0.62942	0.80515	0.848596	0.730728	1
FANCB	8	5	0.0454696	0.127047	0.42346	0.757922	0.761027	0.790849	0.875369	0.998968	0.839855	1
ARL3	3	2	0.0918908	0.111095	0.230738	0.458496	0.6923	0.919496	0.98232	1.03668	1.02151	1
ARL2	5	3	0.030272	0.0685047	0.078786	0.264092	0.430163	0.727883	0.942446	0.992502	0.845998	1
RNASEH1	3	2	0.0116867	0.00742503	0.0136514	0.0157892	0.0195735	0.0322043	0.070386	0.273311	0.756151	1
NBN	10	6	0.0161726	0.0320235	0.0500824	0.066368	0.0803834	0.187067	0.599534	0.845378	0.828585	1
LCMT2	2	2	0.0142925	0.0372248	0.0524367	0.0581014	0.0838431	0.140887	0.628376	0.94014	0.815651	1
DCAF16	2	1	0.01243	0.0347793	0.0470004	0.0484038	0.0680923	0.162633	0.580843	0.745923	0.557382	1
CAMKMT	1	1	0.0197436	0	0	0.0262617	0.0544923	0.0763594	0.448376	0.682172	0.674743	1
PTPDC1	1	1	0	0	0	0	0	0.0473666	0.0133587	0.0716026	0.51107	1
ARF3	1	1	0.816954	0.918096	0.781569	1.04096	0.716856	1.1302	1.07191	1.20615	0.90648	1
COPS2	24	14	0.0300071	0.0526681	0.0701199	0.417993	0.72081	0.914529	1.07281	1.00262	0.784976	1
ZNFX1	1	1	0.00999502	0.0450581	0.0498802	0.0525075	0.127621	0.0929574	0.295835	0.527691	0.665348	1
ADK	28	15	0.0270352	0.169793	0.564954	0.963622	0.918992	0.906484	0.952124	0.996123	0.812389	1
RRBP1	3	2	0.202028	0.304987	0.175578	0.402954	0.444825	0.68904	1.25803	1.29186	1.01884	1
ZMAT2	3	2	0.298727	0.372518	0.604422	0.535591	0.525784	0.742346	0.824585	0.88692	0.772963	1
###RRP36###|RRP36	1	1	0.140462	0.264954	0.856359	0.962229	1.06005	1.67627	1.5144	0.30588	0.772225	1
ZC3H18	1	1	0.408271	0.219007	0.192968	0.240889	0.268694	0.709832	0.791538	0.832823	0.820018	1
PICALM	31	12	0.0336531	0.0463126	0.0568636	0.173823	0.776863	0.967859	0.93204	0.984363	0.842873	1
AKAP8	1	1	0	0	0.162871	0.188331	0.2808	0.67265	1.09967	1.09812	1.29897	1
ZBTB14	1	1	0.199444	0.276492	0.264268	0.372429	0.446523	0.665148	0.736125	0.78247	0.660331	1
TPRKB	3	3	0.0375564	0.0846639	0.42814	0.750134	0.687099	0.788983	0.783873	0.965335	0.708437	1
UFC1	6	4	0.146567	0.218089	0.533063	0.80821	0.776947	0.936339	1.10314	1.09327	0.833486	1
PAIP1	12	6	0.0272005	0.0470297	0.067225	0.114297	0.262593	0.600374	0.848974	0.996946	0.816624	1
C15orf40	4	3	0.272993	0.449901	0.457176	0.643168	0.66463	0.739508	0.831787	0.887232	0.76941	1
KATNBL1	2	1	0	0.0205651	0.0605801	0.181699	0.2858	0.629483	0.874171	0.875379	0.692272	1
METTL10	1	1	0.0303133	0.0266922	0.0293039	0.0435638	0.0581534	0.135923	0.603168	0.833202	0.745536	1
TSSC4	3	2	0.528298	0.912873	0.916244	0.86463	0.354794	0.395687	0.691651	0.69493	0.718969	1
HECTD1	5	5	0.0515198	0.0703682	0.0855406	0.0894296	0.117676	0.238466	0.54363	0.777077	0.652469	1
TNPO1	24	11	0.0169954	0.0361625	0.124547	0.1256	0.139528	0.320804	0.68352	0.904805	0.829616	1
CACYBP	22	15	0.0154307	0.0248009	0.0276492	0.0961034	0.371999	0.695416	0.989312	1.06697	0.866842	1
KIFC1	10	8	0.0190053	0.047829	0.0928318	0.0991875	0.109538	0.143888	0.500271	0.895867	0.784685	1
SARS2	18	11	0.045486	0.117431	0.138558	0.217419	0.447486	0.668847	1.09898	1.01246	1.03511	1
AMBRA1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TNKS1BP1	17	11	0.913423	0.858161	0.481633	0.797454	0.859406	0.827036	1.05715	0.938201	0.761476	1
UBE2O	18	13	0.0378465	0.0684861	0.0843141	0.0949894	0.131031	0.330436	0.904727	0.978025	0.804554	1
MARCKS	1	1	0.831593	1.14499	1.36343	1.64041	1.30751	1.45404	1.1244	1.48925	0.865405	1
PPP1R12C	1	1	0	0	0.10405	0.164757	0.171523	0.282691	0.718681	0.812649	0.796998	1
PRKD2	3	3	0.0522888	0.101107	0.089422	0.128697	0.1329	0.147149	0.493729	0.784736	0.784466	1
TTC4	7	5	0.0442817	0.0540187	0.0561293	0.0411657	0.0731788	0.169061	0.722229	1.01617	0.826495	1
FADD	2	2	0.0691455	0.205269	0.0954108	0.123383	0.251533	0.385542	0.575212	0.789749	0.794918	1
HNRNPA0	1	1	0.0144648	0.0367726	0.0120179	0.0294781	0.0840423	0.149221	0.331053	0.645692	0.875022	1
AIMP2	2	2	0.00976061	0.0364618	0.0223049	0.0237724	0.0398118	0.084045	0.337573	0.719766	0.768385	1
HSP90AA4P	2	2	0.0443458	0.0609053	0.108321	0.140496	0.282652	0.588693	0.866717	1.02699	1.06615	1
PRKCQ	4	2	0.000800637	0.0029279	0.00390454	0.0079274	0.0644808	0.273744	0.67285	0.771937	0.766815	1
CAT	33	13	0.333148	0.805825	0.658816	0.979248	0.904337	0.891792	0.925171	0.967097	0.823865	1
RAF1	11	6	0.0117712	0.0412693	0.0599634	0.080003	0.0792742	0.127571	0.265176	0.636569	0.73678	1
HN1L	7	4	1.069	1.11366	0.770198	0.707562	0.56654	0.849728	1.0128	1.00999	0.82396	1
MAP2K1	13	6	0.0305737	0.0579244	0.0791531	0.269202	0.588856	0.865897	0.955529	0.974663	0.804306	1
DSTN	12	8	0.0256987	0.0365049	0.0421457	0.177534	0.493682	0.806595	1.01339	1.04099	0.838459	1
PSMG4	6	1	0.532748	0.811323	0.675313	0.905184	0.842786	0.958173	1.05469	1.04608	0.74623	1
IQGAP1	100	46	0.02544	0.0375391	0.0447568	0.0588637	0.075779	0.440962	1.09031	0.995399	0.805094	1
PHKG2	4	3	0.00808979	0.0184635	0.0398778	0.0557326	0.133078	0.478982	1.00026	0.911046	0.843484	1
STAR	1	1	0	0.16181	0.0992172	0.237402	0	0.484053	0.695365	0.910314	0.812899	1
CTF1	1	1	0.0845676	0.0701766	0.128093	0.204936	0.217149	0.456669	0.796098	0.756375	0.794734	1
PWP2	4	2	0.0138913	0.0207601	0.0559202	0.17285	0.239729	0.992199	1.5266	1.22313	0.887789	1
RAB31	1	1	0.0577009	0.106462	0.20827	0.263797	0.423196	0.61659	0.746013	0.775036	0.709921	1
TSTA3	13	5	0.0285783	0.117597	0.705881	0.986295	0.78056	0.978	1.0612	0.981897	0.764443	1
TBC1D15	1	1	0.0435264	0	0.0346367	0.0485038	0.048691	0.249521	0.626904	0.781013	0.755881	1
AKR1C2	3	1	0	0.00350011	0.0291435	0.065029	0.116707	0.0845661	0.197301	0.762329	0.702424	1
